,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2493,2020-07-22,2494.62,2481.61,2520.62,2458.86,1312952,1895447232.0,2.48,-0.52,-13.01,0.68
2494,2020-07-23,2453.98,2416.6,2462.11,2384.1,2027526,2838535216.0,3.14,-2.62,-65.01,1.04
2495,2020-07-24,2410.1,2333.71,2413.35,2320.71,1830882,2504647104.0,3.83,-3.43,-82.89,0.94
2496,2020-07-27,2361.34,2291.46,2362.97,2268.7,1880653,2497551472.0,4.04,-1.81,-42.25,0.97
2497,2020-07-28,2307.71,2307.71,2322.34,2281.71,1217006,1618089552.0,1.77,0.71,16.25,0.63
2498,2020-07-29,2309.34,2340.22,2354.84,2286.58,1519580,2043847472.0,2.96,1.41,32.51,0.78
2499,2020-07-30,2333.71,2312.59,2335.34,2312.59,964068,1294444928.0,0.97,-1.18,-27.63,0.5
2500,2020-07-31,2297.96,2307.71,2338.59,2293.08,1165822,1559068288.0,1.97,-0.21,-4.88,0.6
2501,2020-08-03,2328.84,2348.34,2353.22,2322.34,1445096,1954607264.0,1.34,1.76,40.63,0.74
2502,2020-08-04,2359.72,2421.48,2439.36,2330.46,2445663,3388510064.0,4.64,3.11,73.14,1.26
2503,2020-08-05,2385.72,2375.97,2390.6,2353.22,1440203,1980352976.0,1.54,-1.88,-45.51,0.74
2504,2020-08-06,2385.72,2398.73,2408.48,2358.09,1352511,1868047344.0,2.12,0.96,22.76,0.7
2505,2020-08-07,2382.47,2366.22,2398.73,2353.22,988678,1356305776.0,1.9,-1.36,-32.51,0.51
2506,2020-08-10,2361.34,2406.85,2418.23,2353.22,1587710,2208568320.0,2.75,1.72,40.63,0.82
2507,2020-08-11,2410.1,2436.11,2522.25,2410.1,2603308,3748036832.0,4.66,1.22,29.26,1.34
2508,2020-08-12,2449.11,2476.74,2496.24,2439.36,1596812,2287731088.0,2.33,1.67,40.63,0.82
2509,2020-08-13,2479.99,2444.23,2489.74,2437.73,837262,1190139728.0,2.1,-1.31,-32.51,0.43
2510,2020-08-14,2431.23,2491.37,2497.87,2424.73,1103216,1578543600.0,2.99,1.93,47.14,0.57
2511,2020-08-17,2512.49,2608.39,2634.39,2504.37,3268028,4923669248.0,5.22,4.7,117.02,1.68
2512,2020-08-18,2610.01,2601.88,2626.26,2562.88,1350261,2033477712.0,2.43,-0.25,-6.51,0.7
2513,2020-08-19,2595.38,2593.76,2634.39,2571.0,1420928,2154215104.0,2.44,-0.31,-8.12,0.73
2514,2020-08-20,2579.13,2510.87,2600.26,2501.12,1333802,1962605008.0,3.82,-3.2,-82.89,0.69
2515,2020-08-21,2530.37,2488.12,2530.37,2466.99,1234517,1787278576.0,2.52,-0.91,-22.75,0.64
2516,2020-08-24,2496.24,2489.74,2530.37,2481.61,919449,1338031968.0,1.96,0.07,1.62,0.47
2517,2020-08-25,2505.99,2512.49,2527.12,2489.74,748320,1090756848.0,1.5,0.91,22.75,0.39
2518,2020-08-26,2512.49,2475.11,2514.12,2460.49,734118,1057274176.0,2.13,-1.49,-37.38,0.38
2519,2020-08-27,2479.99,2489.74,2489.74,2432.86,626667,895618656.0,2.3,0.59,14.63,0.32
2520,2020-08-28,2457.24,2598.63,2606.76,2457.24,2410400,3599035696.0,6.01,4.37,108.89,1.24
2521,2020-08-31,2626.26,2590.51,2688.02,2575.88,1797130,2760350320.0,4.32,-0.31,-8.12,0.93
2522,2020-09-01,2571.0,2600.26,2614.89,2558.0,813643,1228342736.0,2.2,0.38,9.75,0.42
2523,2020-09-02,2579.13,2629.51,2663.65,2579.13,1679383,2575966640.0,3.25,1.12,29.25,0.87
2524,2020-09-03,2629.51,2561.25,2631.14,2551.5,1279842,1919266720.0,3.03,-2.6,-68.26,0.66
2525,2020-09-04,2533.62,2571.0,2587.26,2512.49,909890,1353550816.0,2.92,0.38,9.75,0.47
2526,2020-09-07,2558.0,2567.75,2616.51,2549.88,1031377,1551971376.0,2.59,-0.13,-3.25,0.53
2527,2020-09-08,2577.51,2647.39,2647.39,2577.51,1407602,2154220784.0,2.72,3.1,79.64,0.73
2528,2020-09-09,2619.76,2611.64,2668.52,2598.63,1013572,1554005568.0,2.64,-1.35,-35.75,0.52
2529,2020-09-10,2629.51,2632.77,2655.52,2610.01,957092,1469402768.0,1.74,0.81,21.13,0.49
2530,2020-09-11,2606.76,2579.13,2626.26,2548.25,954236,1431844016.0,2.96,-2.04,-53.64,0.49
2531,2020-09-14,2579.13,2626.26,2626.26,2564.5,680251,1027508112.0,2.39,1.83,47.13,0.35
2532,2020-09-15,2610.01,2634.39,2655.52,2601.88,657133,1007999040.0,2.04,0.31,8.13,0.34
2533,2020-09-16,2629.51,2649.02,2665.27,2611.64,722415,1114667840.0,2.04,0.56,14.63,0.37
2534,2020-09-17,2665.27,2670.15,2694.53,2642.52,988216,1543414496.0,1.96,0.8,21.13,0.51
2535,2020-09-18,2678.27,2751.41,2754.66,2662.02,1373193,2186759088.0,3.47,3.04,81.26,0.71
2536,2020-09-21,2740.03,2717.28,2748.16,2692.9,896162,1418370976.0,2.01,-1.24,-34.13,0.46
2537,2020-09-22,2686.4,2670.15,2714.03,2640.89,867756,1354536272.0,2.69,-1.73,-47.13,0.45
2538,2020-09-23,2673.4,2679.9,2712.4,2660.39,599200,939763264.0,1.95,0.37,9.75,0.31
2539,2020-09-24,2673.4,2597.01,2676.65,2597.01,1061011,1623376208.0,2.97,-3.09,-82.89,0.55
2540,2020-09-25,2610.01,2608.39,2627.89,2595.38,614087,933035040.0,1.25,0.44,11.38,0.32
2541,2020-09-28,2608.39,2627.89,2637.64,2574.26,612711,932800768.0,2.43,0.75,19.5,0.32
2542,2020-09-29,2640.89,2545.0,2644.14,2538.5,1182374,1766848544.0,4.02,-3.15,-82.89,0.61
2543,2020-09-30,2545.0,2605.14,2621.39,2545.0,1217065,1838547600.0,3.0,2.36,60.14,0.63
2544,2020-10-09,2626.26,2606.76,2666.9,2598.63,900426,1376995904.0,2.62,0.06,1.62,0.46
2545,2020-10-12,2613.26,2723.78,2748.16,2611.64,1591347,2509002880.0,5.24,4.49,117.02,0.82
2546,2020-10-13,2723.78,2749.78,2757.91,2702.65,908819,1453986336.0,2.03,0.95,26.0,0.47
2547,2020-10-14,2746.53,2744.91,2759.54,2707.53,662562,1057937824.0,1.89,-0.18,-4.87,0.34
2548,2020-10-15,2772.54,2831.05,2889.56,2764.41,1600062,2654379584.0,4.56,3.14,86.14,0.82
2549,2020-10-16,2831.05,2918.81,2962.7,2827.8,2095614,3589229552.0,4.77,3.1,87.76,1.08
2550,2020-10-19,2951.32,2980.57,3081.34,2951.32,2016106,3571336000.0,4.45,2.12,61.76,1.04
2551,2020-10-20,2980.57,2990.33,3000.08,2943.19,960072,1673173360.0,1.91,0.33,9.76,0.49
2552,2020-10-21,3006.58,3050.46,3065.09,2956.19,1244560,2204040368.0,3.64,2.01,60.13,0.64
2553,2020-10-22,3055.34,2993.58,3146.35,2951.32,1890519,3342069008.0,6.39,-1.86,-56.88,0.97
2554,2020-10-23,2988.7,3086.22,3191.86,2988.7,1698502,3105623952.0,6.79,3.09,92.64,0.88
2555,2020-10-26,3097.59,3016.33,3112.22,2975.7,1175599,2085800592.0,4.42,-2.26,-69.89,0.61
2556,2020-10-27,3065.09,3026.08,3065.09,2983.82,1034865,1839243232.0,2.69,0.32,9.75,0.53
2557,2020-10-28,3026.08,3004.95,3048.84,2949.69,1205824,2125604544.0,3.28,-0.7,-21.13,0.62
2558,2020-10-29,2990.33,3027.71,3053.71,2959.45,846604,1498040944.0,3.14,0.76,22.76,0.44
2559,2020-10-30,3022.83,3024.46,3123.6,3000.08,1007804,1813064336.0,4.08,-0.11,-3.25,0.52
2560,2020-11-02,3008.2,3004.95,3073.21,2956.19,968453,1702741440.0,3.87,-0.65,-19.51,0.5
2561,2020-11-03,3017.96,3058.59,3120.35,3016.33,957869,1727488480.0,3.46,1.79,53.64,0.49
2562,2020-11-04,3121.97,3117.1,3143.1,3058.59,1247636,2275824960.0,2.76,1.91,58.51,0.64
2563,2020-11-05,3125.22,3016.33,3146.35,2990.33,1429469,2558562448.0,5.01,-3.23,-100.77,0.74
2564,2020-11-06,3017.96,3006.58,3024.46,2938.32,848782,1486492208.0,2.86,-0.32,-9.75,0.44
2565,2020-11-09,3011.45,3039.08,3065.09,2990.33,951424,1688807408.0,2.49,1.08,32.5,0.49
2566,2020-11-10,3065.09,3082.97,3146.35,3053.71,1021063,1854142816.0,3.05,1.44,43.89,0.53
2567,2020-11-11,3097.59,3034.21,3113.85,3000.08,940130,1677811472.0,3.69,-1.58,-48.76,0.48
2568,2020-11-12,3034.21,3009.83,3055.34,2975.7,677258,1197284176.0,2.62,-0.8,-24.38,0.35
2569,2020-11-13,2970.82,2931.82,2978.95,2852.18,1289189,2191492016.0,4.21,-2.59,-78.01,0.66
2570,2020-11-16,2915.56,2962.7,2972.45,2886.31,759857,1308190464.0,2.94,1.05,30.88,0.39
2571,2020-11-17,2964.32,3037.46,3053.71,2943.19,852931,1509511584.0,3.73,2.52,74.76,0.44
2572,2020-11-18,3029.33,3139.85,3146.35,3024.46,1373401,2508632640.0,4.01,3.37,102.39,0.71
2573,2020-11-19,3160.98,3203.24,3224.37,3113.85,1211741,2270476480.0,3.52,2.02,63.39,0.62
2574,2020-11-20,3199.99,3204.86,3225.99,3149.6,673919,1265262912.0,2.38,0.05,1.62,0.35
2575,2020-11-23,3203.24,3328.38,3328.38,3195.11,1165858,2252290576.0,4.16,3.85,123.52,0.6
2576,2020-11-24,3328.38,3286.13,3338.13,3255.25,678543,1313496144.0,2.49,-1.27,-42.25,0.35
2577,2020-11-25,3305.63,3237.37,3341.38,3235.74,552585,1068352016.0,3.21,-1.48,-48.76,0.28
2578,2020-11-26,3235.74,3308.88,3326.76,3232.49,639658,1240074384.0,2.91,2.21,71.51,0.33
2579,2020-11-27,3390.14,3341.38,3390.14,3289.38,753774,1479430640.0,3.05,0.98,32.5,0.39
2580,2020-11-30,3373.89,3347.89,3533.17,3323.51,1581441,3213680464.0,6.27,0.19,6.51,0.81
2581,2020-12-01,3341.38,3398.27,3473.03,3292.63,1263720,2516010784.0,5.39,1.5,50.38,0.65
2582,2020-12-02,3378.77,3330.01,3399.89,3312.13,889385,1758639184.0,2.58,-2.01,-68.26,0.46
2583,2020-12-03,3354.39,3315.38,3367.39,3255.25,714452,1393085024.0,3.37,-0.44,-14.63,0.37
2584,2020-12-04,3304.0,3276.37,3304.0,3222.74,891348,1707639072.0,2.45,-1.18,-39.01,0.46
2585,2020-12-07,3278.0,3212.99,3291.0,3175.61,873807,1655173472.0,3.52,-1.93,-63.38,0.45
2586,2020-12-08,3214.61,3180.48,3232.49,3151.23,719648,1345951728.0,2.53,-1.01,-32.51,0.37
2587,2020-12-09,3193.48,3180.48,3235.74,3175.61,677221,1277484448.0,1.89,0.0,0.0,0.35
2588,2020-12-10,3183.73,3170.73,3208.11,3138.23,607867,1130916256.0,2.2,-0.31,-9.75,0.31
2589,2020-12-11,3180.48,3149.6,3195.11,3100.84,887794,1642392320.0,2.97,-0.67,-21.13,0.46
2590,2020-12-14,3162.6,3208.11,3237.37,3146.35,835992,1575396016.0,2.89,1.86,58.51,0.43
2591,2020-12-15,3195.11,3185.36,3203.24,3089.47,788858,1458268624.0,3.55,-0.71,-22.75,0.41
2592,2020-12-16,3195.11,3229.24,3243.87,3159.35,689070,1302133808.0,2.65,1.38,43.88,0.36
2593,2020-12-17,3212.99,3219.49,3238.99,3162.6,686141,1294658304.0,2.37,-0.3,-9.75,0.35
2594,2020-12-18,3227.62,3123.6,3243.87,3102.47,1058756,1959764080.0,4.39,-2.98,-95.89,0.55
2595,2020-12-21,3113.85,3110.6,3169.11,3069.96,906878,1662649808.0,3.17,-0.42,-13.0,0.47
2596,2020-12-22,3123.6,3048.84,3170.73,3045.58,1028738,1873638736.0,4.02,-1.99,-61.76,0.53
2597,2020-12-23,3058.59,3065.09,3076.47,3030.96,750083,1345650736.0,1.49,0.53,16.25,0.39
2598,2020-12-24,3089.47,3107.35,3144.73,3073.21,632950,1155767280.0,2.33,1.38,42.26,0.33
2599,2020-12-25,3107.35,3071.59,3107.35,3032.58,577077,1038128192.0,2.41,-1.15,-35.76,0.3
2600,2020-12-28,3068.34,3203.24,3204.86,3058.59,1270337,2352947328.0,4.76,4.29,131.65,0.65
2601,2020-12-29,3206.49,3255.25,3276.37,3178.86,963092,1837947232.0,3.04,1.62,52.01,0.5
2602,2020-12-30,3227.62,3260.12,3260.12,3182.11,978498,1854082816.0,2.4,0.15,4.87,0.5
2603,2020-12-31,3261.75,3282.88,3321.88,3230.87,924503,1781736288.0,2.79,0.7,22.76,0.48
2604,2021-01-04,3243.87,3162.6,3243.87,3136.6,1554216,2891682320.0,3.27,-3.66,-120.28,0.8
2605,2021-01-05,3130.1,3092.72,3143.1,3032.58,1821352,3284606912.0,3.49,-2.21,-69.88,0.94
2606,2021-01-06,3078.09,3318.63,3318.63,3065.09,1934945,3648521904.0,8.2,7.3,225.91,1.0
2607,2021-01-07,3312.13,3373.89,3386.89,3265.0,1584185,3111274624.0,3.67,1.67,55.26,0.82
2608,2021-01-08,3373.89,3365.76,3406.4,3278.0,1195473,2348316368.0,3.81,-0.24,-8.13,0.62
2609,2021-01-11,3390.14,3451.9,3494.16,3390.14,1790457,3652546640.0,3.09,2.56,86.14,0.92
2610,2021-01-12,3453.53,3552.67,3552.67,3419.4,1288166,2657687440.0,3.86,2.92,100.77,0.66
2611,2021-01-13,3552.67,3503.91,3554.3,3455.15,1049120,2161849712.0,2.79,-1.37,-48.76,0.54
2612,2021-01-14,3500.66,3417.77,3534.79,3382.02,1130156,2306404544.0,4.36,-2.46,-86.14,0.58
2613,2021-01-15,3552.67,3552.67,3707.07,3523.42,2480689,5311218176.0,5.37,3.95,134.9,1.28
2614,2021-01-18,3585.18,3828.97,3841.97,3585.18,2157302,4792909568.0,7.23,7.78,276.3,1.11
2615,2021-01-19,3798.09,3770.46,3851.72,3723.32,1242088,2790056608.0,3.35,-1.53,-58.51,0.64
2616,2021-01-20,3739.58,3791.59,3872.85,3734.7,1280793,2889249856.0,3.66,0.56,21.13,0.66
2617,2021-01-21,3796.46,3752.58,3845.22,3739.58,944779,2114252736.0,2.79,-1.03,-39.01,0.49
2618,2021-01-22,3752.58,3720.07,3752.58,3635.56,924434,2025834768.0,3.12,-0.87,-32.51,0.48
2619,2021-01-25,3669.69,3794.84,3812.71,3622.56,1028365,2269032816.0,5.11,2.01,74.77,0.53
2620,2021-01-26,3763.96,3775.33,3929.73,3763.96,1126721,2558575504.0,4.37,-0.51,-19.51,0.58
2621,2021-01-27,3765.58,3890.73,3954.11,3765.58,1294153,2976800960.0,4.99,3.06,115.4,0.67
2622,2021-01-28,3841.97,3846.85,3906.98,3788.34,857477,1948881152.0,3.05,-1.13,-43.88,0.44
2623,2021-01-29,3846.85,3892.35,3965.49,3830.59,1240258,2864101424.0,3.51,1.18,45.5,0.64
2624,2021-02-01,3877.73,4129.64,4201.16,3828.97,1475239,3529556992.0,9.56,6.1,237.29,0.76
2625,2021-02-02,3939.49,3923.23,4056.51,3863.1,2416169,5679180032.0,4.68,-5.0,-206.41,1.25
2626,2021-02-03,3955.74,4194.65,4232.04,3939.49,1923272,4690176512.0,7.46,6.92,271.42,0.99
2627,2021-02-04,4069.51,4137.77,4241.79,4046.75,1255248,3084553744.0,4.65,-1.36,-56.88,0.65
2628,2021-02-05,4137.77,4191.4,4253.16,4084.14,1015576,2517804160.0,4.08,1.3,53.63,0.52
2629,2021-02-08,4186.53,4170.28,4186.53,4056.51,1084265,2650948256.0,3.1,-0.5,-21.12,0.56
2630,2021-02-09,4168.65,4134.52,4176.78,4067.88,942094,2302978160.0,2.61,-0.86,-35.76,0.49
2631,2021-02-10,4137.77,4011.0,4196.28,3939.49,1918867,4569742080.0,6.21,-2.99,-123.52,0.99
2632,2021-02-18,4040.25,4089.01,4129.64,3955.74,1505231,3619387648.0,4.34,1.94,78.01,0.78
2633,2021-02-19,4033.75,4015.87,4071.13,3970.37,922583,2197558288.0,2.46,-1.79,-73.14,0.48
2634,2021-02-22,4007.75,3776.96,4007.75,3757.46,1956842,4445818624.0,6.23,-5.95,-238.91,1.01
2635,2021-02-23,3776.96,3703.82,3825.72,3685.94,1870460,4160776608.0,3.7,-1.94,-73.14,0.96
2636,2021-02-24,3759.08,3741.2,3760.71,3643.69,1428500,3144209056.0,3.16,1.01,37.38,0.74
2637,2021-02-25,3780.21,3729.83,3806.21,3663.19,1593403,3524600800.0,3.82,-0.3,-11.37,0.82
2638,2021-02-26,3650.19,3614.43,3708.7,3586.8,1124977,2424653760.0,3.27,-3.09,-115.4,0.58
2639,2021-03-01,3640.44,3625.81,3663.19,3581.93,1125387,2408050912.0,2.25,0.31,11.38,0.58
2640,2021-03-02,3653.44,3658.31,3739.58,3594.93,1473425,3196536976.0,3.99,0.9,32.5,0.76
2641,2021-03-03,3646.94,3879.35,3890.73,3627.43,1919635,4320024320.0,7.2,6.04,221.04,0.99
2642,2021-03-04,3840.34,3864.72,3957.36,3820.84,1213579,2799747152.0,3.52,-0.38,-14.63,0.63
2643,2021-03-05,3828.97,3770.46,3874.48,3692.44,880171,1960439120.0,4.71,-2.44,-94.26,0.45
2644,2021-03-08,3786.71,3650.19,3827.34,3630.68,993774,2189190960.0,5.22,-3.19,-120.27,0.51
2645,2021-03-09,3663.19,3528.29,3702.2,3484.41,1361895,2882931920.0,5.97,-3.34,-121.9,0.7
2646,2021-03-10,3526.67,3455.15,3538.04,3435.65,1149417,2356185008.0,2.9,-2.07,-73.14,0.59
2647,2021-03-11,3484.41,3596.55,3614.43,3481.16,1048659,2213107792.0,3.86,4.09,141.4,0.54
2648,2021-03-12,3612.81,3630.68,3666.44,3585.18,697201,1494219072.0,2.26,0.95,34.13,0.36
2649,2021-03-15,3617.68,3650.19,3734.7,3570.55,958749,2077984896.0,4.52,0.54,19.51,0.49
2650,2021-03-16,3650.19,3659.94,3733.08,3596.55,939684,2038470656.0,3.74,0.27,9.75,0.48
2651,2021-03-17,3625.81,3585.18,3642.06,3536.42,821489,1738185856.0,2.89,-2.04,-74.76,0.42
2652,2021-03-18,3601.43,3671.32,3671.32,3552.67,691610,1483801552.0,3.31,2.4,86.14,0.36
2653,2021-03-19,3638.81,3466.53,3658.31,3450.28,1525622,3159181040.0,5.67,-5.58,-204.79,0.79
2654,2021-03-22,3479.53,3642.06,3642.06,3476.28,1451190,3087549488.0,4.78,5.06,175.53,0.75
2655,2021-03-23,3645.31,3590.05,3658.31,3546.17,682903,1448043616.0,3.08,-1.43,-52.01,0.35
2656,2021-03-24,3586.8,3476.28,3598.18,3463.28,850085,1757688576.0,3.76,-3.17,-113.77,0.44
2657,2021-03-25,3484.41,3512.04,3525.04,3455.15,492666,1017166048.0,2.01,1.03,35.76,0.25
2658,2021-03-26,3526.67,3575.42,3617.68,3513.66,822108,1733412576.0,2.96,1.8,63.38,0.42
2659,2021-03-29,3598.18,3632.31,3658.31,3585.18,785667,1684397872.0,2.05,1.59,56.89,0.4
2660,2021-03-30,3614.43,3703.82,3703.82,3586.8,738655,1601238496.0,3.22,1.97,71.51,0.38
2661,2021-03-31,3677.82,3716.82,3726.58,3650.19,777028,1699922176.0,2.06,0.35,13.0,0.4
2662,2021-04-01,3728.2,3679.44,3733.08,3633.93,544449,1183868016.0,2.67,-1.01,-37.38,0.28
2663,2021-04-02,3666.44,3633.93,3671.32,3611.18,581084,1249405392.0,1.63,-1.24,-45.51,0.3
2664,2021-04-06,3642.06,3663.19,3729.83,3635.56,401103,873387024.0,2.59,0.81,29.26,0.21
2665,2021-04-07,3695.69,3656.69,3703.82,3603.05,517605,1116774448.0,2.75,-0.18,-6.5,0.27
2666,2021-04-08,3627.43,3643.69,3671.32,3606.3,383030,825170848.0,1.78,-0.36,-13.0,0.2
2667,2021-04-09,3668.07,3601.43,3669.69,3565.67,398960,849870880.0,2.85,-1.16,-42.26,0.21
2668,2021-04-12,3635.56,3503.91,3635.56,3492.54,594743,1240067312.0,3.97,-2.71,-97.52,0.31
2669,2021-04-13,3507.16,3516.91,3533.17,3486.03,499904,1036992688.0,1.35,0.37,13.0,0.26
2670,2021-04-14,3518.54,3499.04,3542.92,3458.4,537438,1113001536.0,2.4,-0.51,-17.87,0.28
2671,2021-04-15,3513.66,3448.65,3515.29,3403.15,735865,1494016048.0,3.2,-1.44,-50.39,0.38
2672,2021-04-16,3448.65,3432.4,3460.03,3359.26,729998,1466509056.0,2.92,-0.47,-16.25,0.38
2673,2021-04-19,3395.02,3577.05,3591.68,3375.52,1112283,2304021472.0,6.3,4.21,144.65,0.57
2674,2021-04-20,3565.67,3664.81,3707.07,3539.67,834773,1798249024.0,4.68,2.45,87.76,0.43
2675,2021-04-21,3763.96,3879.35,3908.61,3762.33,1597100,3644577536.0,3.99,5.85,214.54,0.82
2676,2021-04-22,3908.61,3874.48,3915.11,3841.97,829694,1905208912.0,1.89,-0.13,-4.87,0.43
2677,2021-04-23,3929.73,3924.86,3983.37,3889.1,823230,1920413504.0,2.43,1.3,50.38,0.42
2678,2021-04-26,4019.12,3867.97,4077.63,3861.47,872418,2037109600.0,5.51,-1.45,-56.89,0.45
2679,2021-04-27,3869.6,3867.97,3908.61,3854.97,470431,1083043584.0,1.39,0.0,0.0,0.24
2680,2021-04-28,3924.86,3934.61,3950.86,3841.97,593838,1375141408.0,2.82,1.72,66.64,0.31
2681,2021-04-29,3932.99,3973.62,3993.12,3895.6,614837,1439823968.0,2.48,0.99,39.01,0.32
2682,2021-04-30,3934.61,3924.86,3957.36,3879.35,561981,1308177200.0,1.96,-1.23,-48.76,0.29
2683,2021-05-06,3893.98,3958.99,3991.49,3893.98,500295,1174181616.0,2.48,0.87,34.13,0.26
2684,2021-05-07,3986.62,4048.38,4089.01,3941.11,802214,1929112368.0,3.74,2.26,89.39,0.41
2685,2021-05-10,4040.25,4017.5,4046.75,3880.98,661439,1566860768.0,4.09,-0.76,-30.88,0.34
2686,2021-05-11,3978.49,3963.87,3999.62,3887.48,497223,1161846400.0,2.79,-1.33,-53.63,0.26
2687,2021-05-12,3924.86,3967.12,3981.74,3858.22,533265,1245517712.0,3.12,0.08,3.25,0.27
2688,2021-05-13,3962.24,3889.1,3973.62,3851.72,549653,1271946304.0,3.07,-1.97,-78.02,0.28
2689,2021-05-14,3929.73,3958.99,3976.87,3841.97,563785,1300250944.0,3.47,1.8,69.89,0.29
2690,2021-05-17,3931.36,4004.5,4040.25,3898.85,527565,1241605200.0,3.57,1.15,45.51,0.27
2691,2021-05-18,4045.13,4053.26,4087.39,3971.99,395415,939786736.0,2.88,1.22,48.76,0.2
2692,2021-05-19,4040.25,4004.5,4090.64,3991.49,429420,1022553744.0,2.45,-1.2,-48.76,0.22
2693,2021-05-20,3973.62,4040.25,4043.5,3950.86,405788,957478848.0,2.31,0.89,35.75,0.21
2694,2021-05-21,4050.0,3986.62,4084.14,3911.86,539336,1263058112.0,4.26,-1.33,-53.63,0.28
2695,2021-05-24,3984.99,3984.99,4004.5,3937.86,343936,806092208.0,1.67,-0.04,-1.63,0.18
2696,2021-05-25,3994.75,4167.02,4188.15,3980.12,972375,2363145904.0,5.22,4.57,182.03,0.5
2697,2021-05-26,4173.53,4233.66,4251.54,4150.77,919264,2286540256.0,2.42,1.6,66.64,0.47
2698,2021-05-27,4217.41,4197.9,4258.04,4154.02,504091,1246712048.0,2.46,-0.84,-35.76,0.26
2699,2021-05-28,4180.03,4150.77,4184.9,4095.51,492401,1200523312.0,2.13,-1.12,-47.13,0.25
2700,2021-05-31,4123.14,4102.01,4155.65,4054.88,515351,1244209040.0,2.43,-1.17,-48.76,0.27
2701,2021-06-01,4102.01,4056.51,4110.14,3988.24,625018,1490476624.0,2.97,-1.11,-45.5,0.32
2702,2021-06-02,4051.63,4051.63,4056.51,3968.74,497527,1176608128.0,2.16,-0.12,-4.88,0.26
2703,2021-06-03,4024.0,4032.13,4092.26,4017.5,400901,958876480.0,1.85,-0.48,-19.5,0.21
2704,2021-06-04,4067.88,4157.27,4225.53,4037.0,756739,1851425840.0,4.68,3.1,125.14,0.39
2705,2021-06-07,4147.52,4118.27,4147.52,4058.13,447914,1081738832.0,2.15,-0.94,-39.0,0.23
2706,2021-06-08,4093.89,4155.65,4162.15,4061.38,570078,1384120304.0,2.45,0.91,37.38,0.29
2707,2021-06-09,4139.39,4175.15,4212.53,4098.76,453832,1116771376.0,2.74,0.47,19.5,0.23
2708,2021-06-10,4176.78,4102.01,4241.79,4093.89,530215,1294972560.0,3.54,-1.75,-73.14,0.27
2709,2021-06-11,4119.89,3967.12,4126.39,3926.48,834665,1965393120.0,4.87,-3.29,-134.89,0.43
2710,2021-06-15,3963.87,3942.74,3976.87,3874.48,660623,1524503472.0,2.58,-0.61,-24.38,0.34
2711,2021-06-16,3942.74,3949.24,3971.99,3908.61,378208,878470832.0,1.61,0.16,6.5,0.19
2712,2021-06-17,3910.23,3923.23,4019.12,3910.23,453282,1059121808.0,2.76,-0.66,-26.01,0.23
2713,2021-06-18,3928.11,3850.1,3952.49,3807.84,694099,1574437728.0,3.69,-1.86,-73.13,0.36
2714,2021-06-21,3841.97,3770.46,3853.35,3746.08,718273,1600119856.0,2.79,-2.07,-79.64,0.37
2715,2021-06-22,3806.21,3902.1,3921.61,3785.09,757751,1720058048.0,3.62,3.49,131.64,0.39
2716,2021-06-23,3882.6,3929.73,3973.62,3861.47,447908,1035835696.0,2.87,0.71,27.63,0.23
2717,2021-06-24,3911.86,3919.98,3926.48,3854.97,390283,894502112.0,1.82,-0.25,-9.75,0.2
2718,2021-06-25,3919.98,3965.49,4004.5,3916.73,559973,1310287392.0,2.24,1.16,45.51,0.29
2719,2021-06-28,3965.49,3871.22,3970.37,3822.47,626257,1425702208.0,3.73,-2.38,-94.27,0.32
2720,2021-06-29,3838.72,3799.71,3872.85,3744.45,1049749,2341926368.0,3.32,-1.85,-71.51,0.54
2721,2021-06-30,3802.96,3845.22,3895.6,3801.34,403435,913285184.0,2.48,1.2,45.51,0.21
2722,2021-07-01,3876.1,3939.49,3988.24,3828.97,664833,1530548800.0,4.14,2.45,94.27,0.34
2723,2021-07-02,3861.47,3713.57,3864.72,3705.45,1070678,2360189792.0,4.04,-5.73,-225.92,0.55
2724,2021-07-05,3694.07,3754.2,3768.83,3596.55,859341,1859394320.0,4.64,1.09,40.63,0.44
2725,2021-07-06,3757.46,3871.22,3906.98,3720.07,791957,1784792784.0,4.98,3.12,117.02,0.41
2726,2021-07-07,3854.97,3833.84,3915.11,3825.72,468945,1063910096.0,2.31,-0.97,-37.38,0.24
2727,2021-07-08,3871.22,3664.81,3871.22,3614.43,1457059,3140657440.0,6.7,-4.41,-169.03,0.75
2728,2021-07-09,3630.68,3625.81,3684.32,3585.18,762365,1625461600.0,2.71,-1.06,-39.0,0.39
2729,2021-07-12,3663.19,3607.93,3663.19,3564.05,877901,1859059504.0,2.73,-0.49,-17.88,0.45
2730,2021-07-13,3606.3,3601.43,3637.18,3507.16,657614,1382029136.0,3.6,-0.18,-6.5,0.34
2731,2021-07-14,3581.93,3542.92,3581.93,3486.03,847951,1755810880.0,2.66,-1.62,-58.51,0.44
2732,2021-07-15,3536.42,3682.69,3698.95,3521.79,956003,2040266256.0,5.0,3.95,139.77,0.49
2733,2021-07-16,3648.56,3637.18,3715.2,3630.68,573003,1230180816.0,2.3,-1.24,-45.51,0.3
2734,2021-07-19,3640.44,3616.06,3651.81,3546.17,522136,1098434736.0,2.9,-0.58,-21.12,0.27
2735,2021-07-20,3598.18,3516.91,3614.43,3495.79,804034,1665315552.0,3.28,-2.74,-99.15,0.41
